query,assignmentId,imageURL,Relevance,clusterNo
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/72.jpg,2,5
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/73.jpg,2,5
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/74.jpg,2,5
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/75.jpg,2,4
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/76.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/77.jpg,2,5
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/78.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/79.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/80.jpg,2,4
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/81.jpg,2,4
679 fetty wap lyrics clean,3D4CH1LGEB0S6AYLQA84CES3I9S9GE,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/82.jpg,3,7
679 fetty wap lyrics clean,3GFK2QRXXAO529M92PZ5M19PPF65WG,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/83.jpg,1,15
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/84.jpg,2,4
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/85.jpg,2,4
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/86.jpg,2,4
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/87.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/88.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/89.jpg,2,10
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/90.jpg,2,6
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/91.jpg,2,4
679 fetty wap lyrics clean,3GFK2QRXXAO529M92PZ5M19PPF65WG,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/92.jpg,1,15
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/93.jpg,2,4
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/94.jpg,2,4
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/95.jpg,2,7
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/96.jpg,2,4
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/97.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/98.jpg,2,4
679 fetty wap lyrics clean,3D4CH1LGEB0S6AYLQA84CES3I9S9GE,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/99.jpg,3,8
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/100.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/101.jpg,2,4
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/102.jpg,2,8
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/103.jpg,2,8
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/104.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/105.jpg,2,5
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/106.jpg,2,4
679 fetty wap lyrics clean,3GFK2QRXXAO529M92PZ5M19PPF65WG,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/107.jpg,3,15
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/108.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/109.jpg,2,5
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/110.jpg,2,10
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/111.jpg,2,8
679 fetty wap lyrics clean,3GFK2QRXXAO529M92PZ5M19PPF65WG,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/112.jpg,3,8
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/113.jpg,2,5
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/114.jpg,2,8
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/115.jpg,2,4
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/116.jpg,2,8
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/117.jpg,2,4
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/118.jpg,2,8
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/119.jpg,2,11
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/120.jpg,0,0
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/121.jpg,2,5
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/122.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/123.jpg,2,5
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/124.jpg,2,4
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/125.jpg,2,4
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/126.jpg,2,9
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/127.jpg,2,9
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/128.jpg,2,6
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/129.jpg,2,4
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/130.jpg,2,4
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/131.jpg,2,8
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/132.jpg,2,10
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/133.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/134.jpg,2,11
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/135.jpg,2,10
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/136.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/137.jpg,2,6
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/138.jpg,2,4
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/139.jpg,2,11
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/140.jpg,2,11
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/141.jpg,2,11
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/142.jpg,2,4
679 fetty wap lyrics clean,3D4CH1LGEB0S6AYLQA84CES3I9S9GE,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/143.jpg,3,11
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/144.jpg,2,4
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/145.jpg,2,8
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/146.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/147.jpg,2,11
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/148.jpg,2,4
679 fetty wap lyrics clean,3D4CH1LGEB0S6AYLQA84CES3I9S9GE,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/149.jpg,3,12
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/150.jpg,3,7
679 fetty wap lyrics clean,3D4CH1LGEB0S6AYLQA84CES3I9S9GE,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/151.jpg,3,12
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/152.jpg,2,8
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/153.jpg,2,12
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/154.jpg,2,11
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/155.jpg,2,12
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/156.jpg,2,7
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/157.jpg,2,7
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/158.jpg,2,12
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/159.jpg,2,7
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/160.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/161.jpg,2,11
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/162.jpg,2,4
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/163.jpg,2,4
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/164.jpg,2,4
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/165.jpg,2,13
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/166.jpg,2,7
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/167.jpg,2,7
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/168.jpg,2,11
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/169.jpg,2,11
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/170.jpg,2,7
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/171.jpg,2,13
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/172.jpg,2,4
679 fetty wap lyrics clean,3GFK2QRXXAO529M92PZ5M19PPF65WG,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/173.jpg,3,13
679 fetty wap lyrics clean,3GFK2QRXXAO529M92PZ5M19PPF65WG,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/174.jpg,3,13
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/175.jpg,2,13
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/176.jpg,2,11
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/177.jpg,2,8
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/178.jpg,2,13
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/179.jpg,2,13
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/180.jpg,2,8
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/181.jpg,2,8
679 fetty wap lyrics clean,3D4CH1LGEB0S6AYLQA84CES3I9S9GE,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/182.jpg,3,13
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/183.jpg,2,4
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/184.jpg,2,14
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/185.jpg,2,8
679 fetty wap lyrics clean,3OHYZ19UGDCU36PO6ZZCDICPE7QOA7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/186.jpg,2,4
679 fetty wap lyrics clean,31N2WW6R9SX0D8DAYH1C3GP5GGQ3FR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/187.jpg,2,8
679 fetty wap lyrics clean,3GFK2QRXXAO529M92PZ5M19PPF65WG,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/188.jpg,3,14
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/189.jpg,2,14
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/190.jpg,2,14
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/191.jpg,2,14
679 fetty wap lyrics clean,3HUTX6F6VVU5Y3UKTK6X70TR23F2OZ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/192.jpg,2,14
679 fetty wap lyrics clean,3D4CH1LGEB0S6AYLQA84CES3I9S9GE,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/679 fetty wap lyrics clean/193.jpg,0,0
cannabis culture,320DUZ38G8THCMBUCMZH1866FL0JGU,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/0.jpg,0,0
cannabis culture,320DUZ38G8THCMBUCMZH1866FL0JGU,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/1.jpg,0,0
cannabis culture,320DUZ38G8THCMBUCMZH1866FL0JGU,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/2.jpg,0,0
cannabis culture,3YMTUJH0DTNVE9EFTFBKUPWCNIHT4L,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/3.jpg,1,1
cannabis culture,320DUZ38G8THCMBUCMZH1866FL0JGU,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/4.jpg,0,0
cannabis culture,320DUZ38G8THCMBUCMZH1866FL0JGU,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/5.jpg,0,0
cannabis culture,3EJJQNKU9SCCA6PI4XQ8OZ4Y4HBRHR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/6.jpg,0,0
cannabis culture,3EJJQNKU9SCCA6PI4XQ8OZ4Y4HBRHR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/7.jpg,3,7
cannabis culture,320DUZ38G8THCMBUCMZH1866FL0JGU,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/8.jpg,0,0
cannabis culture,320DUZ38G8THCMBUCMZH1866FL0JGU,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/9.jpg,0,0
cannabis culture,3EJJQNKU9SCCA6PI4XQ8OZ4Y4HBRHR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/10.jpg,3,3
cannabis culture,3EJJQNKU9SCCA6PI4XQ8OZ4Y4HBRHR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/11.jpg,3,3
cannabis culture,3TXD01ZLD5OAEMT4TK1UZLIE6XWU4N,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/12.jpg,3,4
cannabis culture,3YMTUJH0DTNVE9EFTFBKUPWCNIHT4L,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/13.jpg,1,2
cannabis culture,3T3IWE1XG7U23E1DRCIXXSXHJB2TQ8,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/14.jpg,0,0
cannabis culture,3EJJQNKU9SCCA6PI4XQ8OZ4Y4HBRHR,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/15.jpg,3,2
cannabis culture,3T3IWE1XG7U23E1DRCIXXSXHJB2TQ8,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/16.jpg,0,0
cannabis culture,3T3IWE1XG7U23E1DRCIXXSXHJB2TQ8,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/17.jpg,0,0
cannabis culture,3TXD01ZLD5OAEMT4TK1UZLIE6XWU4N,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/18.jpg,3,7
cannabis culture,320DUZ38G8THCMBUCMZH1866FL0JGU,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/cannabis culture/19.jpg,0,0
